iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
350,38,0.009564,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,35.6162
360,38,0.007056,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,35.8673
370,38,0.005206,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,36.0375
380,38,0.003841,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,36.354
390,38,0.002834,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,36.6963
400,38,0.002091,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,36.7998
410,38,0.001543,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,37.0108
420,38,0.001138,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,37.1955
430,38,0.00084,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,37.4811
440,38,0.00062,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,37.6522
450,38,0.000457,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,37.9065
460,38,0.000337,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,38.0351
470,38,0.000249,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,38.2208
480,38,0.000184,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,38.486
490,38,0.000136,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,38.8157
500,38,0.0001,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,39.0547
10,37,295.133693,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,39.2372
20,37,217.759741,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,39.5675
30,37,160.670591,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,39.7679
40,37,118.548262,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,39.9805
50,37,87.468966,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,40.1675
60,37,64.537597,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,40.3474
70,37,47.618048,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,40.5346
80,37,35.134226,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,40.7393
90,37,25.923235,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,41.1188
100,37,19.12705,6012.5707,36,6012.5707,5447.898,2517.232,32,1,41.4026
110,37,14.112592,6012.5707,36,6012.5707,5447.898,2517.232,32,1,41.8369
120,37,10.412754,6012.5707,36,6012.5707,5447.898,2517.232,32,1,42.1091
130,37,7.682886,6012.5707,36,6012.5707,5447.898,2517.232,32,1,42.3341
140,37,5.668696,6012.5707,36,6012.5707,5447.898,2517.232,32,1,42.8103
150,37,4.182558,6012.5707,36,6012.5707,5447.898,2517.232,32,1,42.9698
160,37,3.086035,6012.5707,36,6012.5707,5447.898,2517.232,32,1,43.2678
170,37,2.276982,6012.5707,36,6012.5707,5447.898,2517.232,32,1,43.4202
180,37,1.680035,6012.5707,36,6012.5707,5447.898,2517.232,32,1,43.5902
190,37,1.239588,6012.5707,36,6012.5707,5447.898,2517.232,32,1,43.8328
200,37,0.91461,6012.5707,36,6012.5707,5447.898,2517.232,32,1,44.1662
210,37,0.674831,6012.5707,36,6012.5707,5447.898,2517.232,32,1,44.2484
220,37,0.497913,6012.5707,36,6012.5707,5447.898,2517.232,32,1,44.3661
230,37,0.367377,6012.5707,36,6012.5707,5447.898,2517.232,32,1,44.6879
240,37,0.271064,6012.5707,36,6012.5707,5447.898,2517.232,32,1,44.9499
250,37,0.2,6012.5707,36,6012.5707,5447.898,2517.232,32,1,45.0108
260,37,0.147567,6012.5707,36,6012.5707,5447.898,2517.232,32,1,45.32
270,37,0.10888,6012.5707,36,6012.5707,5447.898,2517.232,32,1,45.6126
280,37,0.080335,6012.5707,36,6012.5707,5447.898,2517.232,32,1,46.0229
290,37,0.059274,6012.5707,36,6012.5707,5447.898,2517.232,32,1,46.3273
300,37,0.043734,6012.5707,36,6012.5707,5447.898,2517.232,32,1,46.4313
310,37,0.032269,6012.5707,36,6012.5707,5447.898,2517.232,32,1,46.6696
320,37,0.023809,6012.5707,36,6012.5707,5447.898,2517.232,32,1,46.949
330,37,0.017567,6012.5707,36,6012.5707,5447.898,2517.232,32,1,47.2635
340,37,0.012962,6012.5707,36,6012.5707,5447.898,2517.232,32,1,47.4344
350,37,0.009564,6012.5707,36,6012.5707,5447.898,2517.232,32,1,47.637
360,37,0.007056,6012.5707,36,6012.5707,5447.898,2517.232,32,1,47.8144
370,37,0.005206,6012.5707,36,6012.5707,5447.898,2517.232,32,1,48.1855
380,37,0.003841,6012.5707,36,6012.5707,5447.898,2517.232,32,1,48.2915
390,37,0.002834,6012.5707,36,6012.5707,5447.898,2517.232,32,1,48.4742
400,37,0.002091,6012.5707,36,6012.5707,5447.898,2517.232,32,1,48.828
410,37,0.001543,6012.5707,36,6012.5707,5447.898,2517.232,32,1,49.1542
420,37,0.001138,6012.5707,36,6012.5707,5447.898,2517.232,32,1,49.4572
430,37,0.00084,6012.5707,36,6012.5707,5447.898,2517.232,32,1,49.7507
440,37,0.00062,6012.5707,36,6012.5707,5447.898,2517.232,32,1,49.8544
450,37,0.000457,6012.5707,36,6012.5707,5447.898,2517.232,32,1,50.1923
460,37,0.000337,6012.5707,36,6012.5707,5447.898,2517.232,32,1,50.4504
470,37,0.000249,6012.5707,36,6012.5707,5447.898,2517.232,32,1,50.8253
480,37,0.000184,6012.5707,36,6012.5707,5447.898,2517.232,32,1,51.061
490,37,0.000136,6012.5707,36,6012.5707,5447.898,2517.232,32,1,51.2761
500,37,0.0001,6012.5707,36,6012.5707,5447.898,2517.232,32,1,51.46
10,36,295.133693,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,51.8061
20,36,217.759741,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,52.0072
30,36,160.670591,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,52.3198
40,36,118.548262,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,52.702
50,36,87.468966,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,52.8885
60,36,64.537597,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,53.1126
70,36,47.618048,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,53.3361
80,36,35.134226,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,53.6126
90,36,25.923235,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,53.7934
100,36,19.12705,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,53.983
110,36,14.112592,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,54.2673
120,36,10.412754,6012.5707,36,6012.5707,6012.5707,2696.4668,36,1,54.4651
130,36,7.682886,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,54.6252
140,36,5.668696,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,54.7554
150,36,4.182558,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,54.8833
160,36,3.086035,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.0732
170,36,2.276982,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.1982
180,36,1.680035,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.3644
190,36,1.239588,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.6384
200,36,0.91461,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.8201
210,36,0.674831,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,55.9927
220,36,0.497913,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,56.2599
230,36,0.367377,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,56.5565
240,36,0.271064,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,56.6752
250,36,0.2,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,56.897
260,36,0.147567,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,56.9382
270,36,0.10888,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,57.1416
280,36,0.080335,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,57.4185
290,36,0.059274,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,57.6331
300,36,0.043734,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,57.7626
310,36,0.032269,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,58.0966
320,36,0.023809,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,58.2722
330,36,0.017567,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,58.6671
340,36,0.012962,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,58.9425
350,36,0.009564,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,59.0947
360,36,0.007056,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,59.4307
370,36,0.005206,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,59.6947
380,36,0.003841,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,59.8197
390,36,0.002834,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,59.9823
400,36,0.002091,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,60.2916
410,36,0.001543,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,60.5553
420,36,0.001138,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,60.8799
430,36,0.00084,6012.5707,36,6012.5707,5862.4745,2631.6789,35,1,61.0487
