iteration,nv_limit,temperature,current_TC,current_NV,best_TC,pareto_TC,pareto_TT,pareto_NV,pareto_size,elapsed_s
30,25,122.600991,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.5446
40,25,90.981178,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.6484
50,25,67.516377,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.7941
60,25,50.103343,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.8642
70,25,37.181275,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,15.9652
80,25,27.591916,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.1058
90,25,20.475732,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.1911
100,25,15.194871,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.2807
110,25,11.275987,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.3666
120,25,8.367817,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.4645
130,25,6.209687,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.5743
140,25,4.608157,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.6769
150,25,3.419675,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.7573
160,25,2.537713,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.8186
170,25,1.883216,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,16.9045
180,25,1.397519,3141.5448,16,3141.4001,2961.321,1558.4644,15,1,17.0083
190,25,1.037087,3141.5448,16,3141.4001,2961.321,1558.4644,15,1,17.1061
200,25,0.769614,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.2244
210,25,0.571124,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.3578
220,25,0.423826,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.4381
230,25,0.314518,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.5264
240,25,0.233401,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.6541
250,25,0.173205,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.7346
260,25,0.128534,3141.4001,16,3141.4001,2961.321,1558.4644,15,1,17.8007
